FLOW_ID,PROTOCOL_MAP,L4_SRC_PORT,IPV4_SRC_ADDR,L4_DST_PORT,IPV4_DST_ADDR,FIRST_SWITCHED,FLOW_DURATION_MILLISECONDS,LAST_SWITCHED,PROTOCOL,TCP_FLAGS,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,TCP_WIN_MIN_IN,TCP_WIN_MIN_OUT,TCP_WIN_MSS_IN,TCP_WIN_SCALE_IN,TCP_WIN_SCALE_OUT,SRC_TOS,DST_TOS,TOTAL_FLOWS_EXP,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,TOTAL_PKTS_EXP,TOTAL_BYTES_EXP,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,ANALYSIS_TIMESTAMP,ANOMALY,ALERT,ID
10.0.5.2-10.10.0.65-22999-3876-6,TCP,22999,10.0.5.2,3876,10.10.0.65,1719670057,0,1719670057,6,18,43028,43028,43028,43028,,,,,,1,66,620,4,826,826,4,0,0,1719670057,0,None,680100
10.10.0.65-10.0.5.2-3876-22999-6,TCP,3876,10.10.0.65,22999,10.0.5.2,1719670057,0,1719670057,6,2,43400,43400,43400,43400,,,,,,1,66,209,5,481,481,5,0,0,1719670057,0,None,228935
10.0.5.2-10.10.0.65-22999-3876-6,TCP,22999,10.0.5.2,3876,10.10.0.65,1719670057,0,1719670057,6,18,43028,43028,43028,43028,,,,,,1,66,620,5,892,892,5,0,0,1719670057,0,None,680100
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,2000,1719670057,6,24,4364,4364,4364,4364,,,,,,1,66,4162,131,45394,45394,131,0,0,1719670057,0,None,457817
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,2000,1719670057,6,24,8556,8556,8556,8556,,,,,,1,66,7750,127,54910,54910,127,0,0,1719670057,0,None,205060
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,2000,1719670057,6,16,24571,24571,24571,24571,,,,,,1,66,4420,129,71751,71751,129,0,0,1719670057,0,None,379169
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,2000,1719670057,6,16,24571,24571,24571,24571,,,,,,1,66,4420,130,72168,72168,130,0,0,1719670057,0,None,379169
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,2000,1719670057,6,24,24571,24571,24571,24571,,,,,,1,130,7708,129,96634,96634,129,0,0,1719670057,0,None,177409
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,2000,1719670057,6,24,24571,24571,24571,24571,,,,,,1,130,7708,130,97042,97042,130,0,0,1719670057,0,None,177409
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,2000,1719670057,6,24,8556,8556,8556,8556,,,,,,1,66,7750,128,55364,55364,128,0,0,1719670057,0,None,205060
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,2000,1719670057,6,24,4364,4364,4364,4364,,,,,,1,66,4162,132,45496,45496,132,0,0,1719670057,0,None,457817
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,2000,1719670057,6,24,4364,4364,4364,4364,,,,,,1,66,4162,133,46334,46334,133,0,0,1719670057,0,None,457817
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,2000,1719670057,6,24,8556,8556,8556,8556,,,,,,1,66,7750,129,55430,55430,129,0,0,1719670057,0,None,205060
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,2000,1719670057,6,16,24571,24571,24571,24571,,,,,,1,66,4420,131,72957,72957,131,0,0,1719670057,0,None,379169
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,2000,1719670057,6,16,24571,24571,24571,24571,,,,,,1,66,4420,132,73746,73746,132,0,0,1719670057,0,None,379169
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,2000,1719670057,6,24,24571,24571,24571,24571,,,,,,1,130,7708,131,98054,98054,131,0,0,1719670057,0,None,177409
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,2000,1719670057,6,24,24571,24571,24571,24571,,,,,,1,130,7708,132,99066,99066,132,0,0,1719670057,0,None,177409
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,2000,1719670057,6,24,8556,8556,8556,8556,,,,,,1,66,7750,130,56476,56476,130,0,0,1719670057,0,None,205060
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,2000,1719670057,6,24,4364,4364,4364,4364,,,,,,1,66,4162,134,46436,46436,134,0,0,1719670057,0,None,457817
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,2000,1719670057,6,24,4364,4364,4364,4364,,,,,,1,66,4162,135,46666,46666,135,0,0,1719670057,0,None,457817
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,2000,1719670057,6,24,8556,8556,8556,8556,,,,,,1,66,7750,131,56542,56542,131,0,0,1719670057,0,None,205060
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,2000,1719670057,6,16,24571,24571,24571,24571,,,,,,1,66,4420,133,73928,73928,133,0,0,1719670057,0,None,379169
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,2000,1719670057,6,16,24571,24571,24571,24571,,,,,,1,66,4420,134,74110,74110,134,0,0,1719670057,0,None,379169
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,2000,1719670057,6,24,24571,24571,24571,24571,,,,,,1,130,7708,133,99629,99629,133,0,0,1719670057,0,None,177409
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,2000,1719670057,6,24,24571,24571,24571,24571,,,,,,1,130,7708,134,100192,100192,134,0,0,1719670057,0,None,177409
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,2000,1719670057,6,24,8556,8556,8556,8556,,,,,,1,66,7750,132,57140,57140,132,0,0,1719670057,0,None,205060
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,2000,1719670057,6,24,4364,4364,4364,4364,,,,,,1,66,4162,136,46768,46768,136,0,0,1719670057,0,None,457817
34.117.223.235-10.0.5.2-443-44236-6,TCP,443,34.117.223.235,44236,10.0.5.2,1719670057,0,1719670057,6,16,2504,2504,2504,2504,,,,,,1,66,134,3,266,266,3,0,0,1719670057,0,None,605880
10.0.5.2-34.117.223.235-44236-443-6,TCP,44236,10.0.5.2,443,34.117.223.235,1719670057,0,1719670057,6,24,331,331,331,331,,,,,,1,101,259,3,466,466,3,0,0,1719670057,0,None,747567
10.0.5.2-34.117.223.235-44236-443-6,TCP,44236,10.0.5.2,443,34.117.223.235,1719670057,0,1719670057,6,24,331,331,331,331,,,,,,1,101,259,4,572,572,4,0,0,1719670057,0,None,747567
10.0.5.2-34.117.223.235-44236-443-6,TCP,44236,10.0.5.2,443,34.117.223.235,1719670057,0,1719670057,6,24,331,331,331,331,,,,,,1,101,312,5,884,884,5,0,0,1719670057,0,None,747567
34.117.223.235-10.0.5.2-443-44236-6,TCP,443,34.117.223.235,44236,10.0.5.2,1719670057,0,1719670057,6,16,2504,2504,2504,2504,,,,,,1,66,134,4,332,332,4,0,0,1719670057,0,None,605880
34.117.223.235-10.0.5.2-443-44236-6,TCP,443,34.117.223.235,44236,10.0.5.2,1719670057,0,1719670057,6,16,2504,2504,2504,2504,,,,,,1,66,134,5,398,398,5,0,0,1719670057,0,None,605880
34.117.223.235-10.0.5.2-443-44236-6,TCP,443,34.117.223.235,44236,10.0.5.2,1719670057,0,1719670057,6,16,2504,2504,2504,2504,,,,,,1,66,134,6,464,464,6,0,0,1719670057,0,None,605880
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,2000,1719670057,6,24,4364,4364,4364,4364,,,,,,1,66,4162,137,47238,47238,137,0,0,1719670057,0,None,457817
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,2000,1719670057,6,24,8556,8556,8556,8556,,,,,,1,66,7750,133,57206,57206,133,0,0,1719670057,0,None,205060
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,2000,1719670057,6,16,24571,24571,24571,24571,,,,,,1,66,4420,135,74532,74532,135,0,0,1719670057,0,None,379169
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,2000,1719670057,6,16,24571,24571,24571,24571,,,,,,1,66,4420,136,74954,74954,136,0,0,1719670057,0,None,379169
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,2000,1719670057,6,24,24571,24571,24571,24571,,,,,,1,130,7708,135,101087,101087,135,0,0,1719670057,0,None,177409
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,2000,1719670057,6,24,24571,24571,24571,24571,,,,,,1,130,7708,136,101982,101982,136,0,0,1719670057,0,None,177409
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,2000,1719670057,6,24,8556,8556,8556,8556,,,,,,1,66,7750,134,58140,58140,134,0,0,1719670057,0,None,205060
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,2000,1719670057,6,24,4364,4364,4364,4364,,,,,,1,66,4162,138,47340,47340,138,0,0,1719670057,0,None,457817
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,2000,1719670057,6,24,4364,4364,4364,4364,,,,,,1,66,4162,139,47730,47730,139,0,0,1719670057,0,None,457817
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,2000,1719670057,6,24,8556,8556,8556,8556,,,,,,1,66,7750,135,58206,58206,135,0,0,1719670057,0,None,205060
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,2000,1719670057,6,16,24571,24571,24571,24571,,,,,,1,66,4420,137,75300,75300,137,0,0,1719670057,0,None,379169
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,2000,1719670057,6,16,24571,24571,24571,24571,,,,,,1,66,4420,138,75646,75646,138,0,0,1719670057,0,None,379169
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,2000,1719670057,6,24,24571,24571,24571,24571,,,,,,1,130,7708,137,102883,102883,137,0,0,1719670057,0,None,177409
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,2000,1719670057,6,24,24571,24571,24571,24571,,,,,,1,130,7708,138,103784,103784,138,0,0,1719670057,0,None,177409
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,2000,1719670057,6,24,8556,8556,8556,8556,,,,,,1,66,7750,136,59156,59156,136,0,0,1719670057,0,None,205060
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,2000,1719670057,6,24,4364,4364,4364,4364,,,,,,1,66,4162,140,47832,47832,140,0,0,1719670057,0,None,457817
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,2000,1719670057,6,24,4364,4364,4364,4364,,,,,,1,66,4162,141,48174,48174,141,0,0,1719670057,0,None,457817
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,2000,1719670057,6,24,8556,8556,8556,8556,,,,,,1,66,7750,137,59222,59222,137,0,0,1719670057,0,None,205060
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,2000,1719670057,6,16,24571,24571,24571,24571,,,,,,1,66,4420,139,75945,75945,139,0,0,1719670057,0,None,379169
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,2000,1719670057,6,16,24571,24571,24571,24571,,,,,,1,66,4420,140,76244,76244,140,0,0,1719670057,0,None,379169
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,2000,1719670057,6,24,24571,24571,24571,24571,,,,,,1,130,7708,139,104254,104254,139,0,0,1719670057,0,None,177409
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,2000,1719670057,6,24,24571,24571,24571,24571,,,,,,1,130,7708,140,104724,104724,140,0,0,1719670057,0,None,177409
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,2000,1719670057,6,24,8556,8556,8556,8556,,,,,,1,66,7750,138,59740,59740,138,0,0,1719670057,0,None,205060
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,2000,1719670057,6,24,4364,4364,4364,4364,,,,,,1,66,4162,142,48276,48276,142,0,0,1719670057,0,None,457817
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,2000,1719670057,6,24,4364,4364,4364,4364,,,,,,1,66,4162,143,48506,48506,143,0,0,1719670057,0,None,457817
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,2000,1719670057,6,24,8556,8556,8556,8556,,,,,,1,66,7750,139,59806,59806,139,0,0,1719670057,0,None,205060
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,2000,1719670057,6,16,24571,24571,24571,24571,,,,,,1,66,4420,141,76434,76434,141,0,0,1719670057,0,None,379169
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,2000,1719670057,6,16,24571,24571,24571,24571,,,,,,1,66,4420,142,76624,76624,142,0,0,1719670057,0,None,379169
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,2000,1719670057,6,24,24571,24571,24571,24571,,,,,,1,130,7708,141,105200,105200,141,0,0,1719670057,0,None,177409
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,2000,1719670057,6,24,24571,24571,24571,24571,,,,,,1,130,7708,142,105676,105676,142,0,0,1719670057,0,None,177409
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,2000,1719670057,6,24,8556,8556,8556,8556,,,,,,1,66,7750,140,60324,60324,140,0,0,1719670057,0,None,205060
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,2000,1719670057,6,24,4364,4364,4364,4364,,,,,,1,66,4162,144,48608,48608,144,0,0,1719670057,0,None,457817
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,2000,1719670057,6,24,4364,4364,4364,4364,,,,,,1,66,4162,145,48870,48870,145,0,0,1719670057,0,None,457817
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,2000,1719670057,6,24,8556,8556,8556,8556,,,,,,1,66,7750,141,60390,60390,141,0,0,1719670057,0,None,205060
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,2000,1719670057,6,16,24571,24571,24571,24571,,,,,,1,66,4420,143,76846,76846,143,0,0,1719670057,0,None,379169
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,2000,1719670057,6,16,24571,24571,24571,24571,,,,,,1,66,4420,144,77068,77068,144,0,0,1719670057,0,None,379169
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,2000,1719670057,6,24,24571,24571,24571,24571,,,,,,1,130,7708,143,106092,106092,143,0,0,1719670057,0,None,177409
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,2000,1719670057,6,24,24571,24571,24571,24571,,,,,,1,130,7708,144,106508,106508,144,0,0,1719670057,0,None,177409
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,2000,1719670057,6,24,8556,8556,8556,8556,,,,,,1,66,7750,142,60844,60844,142,0,0,1719670057,0,None,205060
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,2000,1719670057,6,24,4364,4364,4364,4364,,,,,,1,66,4162,146,48972,48972,146,0,0,1719670057,0,None,457817
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,2000,1719670057,6,24,4364,4364,4364,4364,,,,,,1,66,4162,147,49682,49682,147,0,0,1719670057,0,None,457817
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,2000,1719670057,6,24,8556,8556,8556,8556,,,,,,1,66,7750,143,60910,60910,143,0,0,1719670057,0,None,205060
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,2000,1719670057,6,16,24571,24571,24571,24571,,,,,,1,66,4420,145,77735,77735,145,0,0,1719670057,0,None,379169
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,2000,1719670057,6,16,24571,24571,24571,24571,,,,,,1,66,4420,146,78402,78402,146,0,0,1719670057,0,None,379169
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,2000,1719670057,6,24,24571,24571,24571,24571,,,,,,1,130,7708,145,106843,106843,145,0,0,1719670057,0,None,177409
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,2000,1719670057,6,24,24571,24571,24571,24571,,,,,,1,130,7708,146,107178,107178,146,0,0,1719670057,0,None,177409
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,2000,1719670057,6,24,8556,8556,8556,8556,,,,,,1,66,7750,144,61284,61284,144,0,0,1719670057,0,None,205060
